YBR030W	305890.0
YBR031W	307805.0
YBR033W	309473.0
YBR034C	313658.0
YBR035C	314638.0
YBR036C	318051.0
YBR037C	319140.0
YBR038W	319520.0
YBR039W	323147.0
YBR041W	325877.0
YBR042C	329315.0
YBR043C	331621.0
YBR044C	333806.0
YBR045C	337866.0
YBR046C	339193.0
YBR047W	339447.0
YBR049C	344585.0
YBR050C	345973.0
YBR052C	347078.0
YBR053C	348428.0
YBR054W	350453.0
YBR055C	354975.0
YBR056W	355495.0
YBR057C	361366.0
YBR058C	363993.0
YBR058C-A	364579.0
YBR059C	368274.0
YBR060C	370555.0
YBR061C	373694.0
YBR062C	374601.0
YBR065C	377660.0
YBR066C	378674.0
YBR068C	383754.0
YBR069C	386562.0
YBR070C	387978.0
YBR071W	388361.0
YBR072W	389962.0
YBR073W	391148.0
YBR074W	394289.0
YBR076W	398119.0
YBR077C	400341.0
YBR078W	400957.0
YBR079C	406314.0
YBR080C	408928.0
YBR082C	415244.0
YBR083W	417132.0
YBR084W	419051.0
YBR085C-A	427199.0
YBR085W	423922.0
YBR086C	431334.0
YBR087W	431755.0
YBR088C	433809.0
YBR089C-A	434515.0
YBR091C	435521.0
YBR092C	437123.0
YBR094W	439973.0
YBR095C	443717.0
YBR096W	443955.0
YBR097W	444914.0
YBR098W	449486.0
YBR101C	452736.0
YBR102C	455394.0
YBR103W	455536.0
YBR104W	457600.0
YBR105C	459984.0
YBR106W	460621.0
YBR107C	462581.0
YBR108W	462792.0
YBR109C	466507.0
YBR110W	466925.0
YBR111C	469981.0
YBR111W-A	470214.0
YBR112C	473976.0
YBR114W	475162.0
YBR115C	482001.0
YBR117C	484481.0
YBR118W	485643.0
YBR119W	487284.0
YBR120C	489000.0
YBR121C	491497.0
YBR123C	494748.0
YBR125C	496575.0
YBR126C	498506.0
YBR126W-A	498855.0
YBR127C	500898.0
YBR128C	502172.0
YBR129C	503411.0
YBR130C	504956.0
YBR131W	505146.0
YBR132C	509625.0
YBR133C	512463.0
YBR135W	512807.0
YBR136W	513676.0
YBR137W	521041.0
YBR138C	523479.0
YBR139W	523718.0
YBR140C	534993.0
YBR141C	536116.0
YBR142W	536328.0
YBR143C	540286.0
YBR145W	541780.0
YBR146W	543262.0
YBR147W	544513.0
YBR148W	545881.0
YBR149W	548113.0
YBR150C	552603.0
YBR151W	552970.0
YBR152W	554395.0
YBR153W	555474.0
YBR154C	557188.0
YBR155W	557813.0
YBR156C	561342.0
YBR158W	564371.0
YBR159W	566729.0
YBR160W	568043.0
YBR161W	569714.0
YBR162C	572799.0
YBR162W-A	573307.0
YBR163W	573710.0
YBR164C	576638.0
YBR165W	576858.0
YBR166C	579322.0
YBR167C	580004.0
YBR168W	580321.0
YBR169C	584153.0
YBR170C	586210.0
YBR171W	586411.0
YBR172C	589565.0
YBR173C	590275.0
YBR175W	590483.0
YBR176W	591676.0
YBR177C	594258.0
YBR179C	597252.0
YBR180W	597797.0
YBR181C	600892.0
YBR182C	603095.0
YBR183W	604130.0
YBR184W	605404.0
YBR185C	608067.0
YBR186W	608616.0
YBR187W	610574.0
YBR188C	612251.0
YBR189W	612527.0
YBR192W	615557.0
YBR193C	617862.0
YBR194W	617993.0
YBR195C	619995.0
YBR196C	622001.0
YBR197C	623927.0
YBR198C	626667.0
YBR199W	626900.0
YBR200W	628883.0
YBR201C-A	632826.0
YBR201W	631506.0
YBR202W	633748.0
YBR203W	637205.0
YBR204C	641468.0
YBR205W	641637.0
YBR207W	643119.0
YBR208C	650415.0
YBR210W	654034.0
YBR211C	655717.0
YBR212W	655962.0
YBR213W	658795.0
YBR214W	659833.0
YBR215W	661812.0
YBR216C	666133.0
YBR217W	666268.0
YBR218C	670892.0
YBR220C	673244.0
YBR221C	674958.0
YBR222C	676878.0
YBR223C	678832.0
YBR225W	678995.0
YBR227C	683694.0
YBR228W	683815.0
YBR229C	687732.0
YBR230C	688444.0
YBR230W-A	688816.0
YBR231C	691647.0
YBR233W	691849.0
YBR233W-A	693438.0
YBR234C	695131.0
YBR235W	695345.0
YBR236C	700233.0
YBR237W	700412.0
YBR239C	708587.0
YBR240C	710369.0
YBR241C	712579.0
YBR242W	713158.0
YBR243C	715324.0
YBR244W	715991.0
YBR245C	719883.0
YBR246W	720047.0
YBR247C	722976.0
YBR248C	725040.0
YBR249C	726571.0
YBR250W	727447.0
YBR251W	729808.0
YBR252W	731079.0
YBR253W	731695.0
YBR254C	732758.0
YBR255C-A	735594.0
YBR255W	732905.0
YBR256C	736616.0
YBR257W	737333.0
YBR258C	738664.0
YBR259W	738806.0
YBR260C	743129.0
YBR261C	744045.0
YBR262C	744562.0
YBR263W	744656.0
YBR265W	747024.0
YBR267W	748302.0
YBR268W	749747.0
YBR269C	751079.0
YBR270C	752922.0
YBR271W	753307.0
YBR272C	756304.0
YBR273C	757876.0
YBR274W	758018.0
YBR275C	765724.0
YBR276C	768612.0
YBR278W	768743.0
YBR279W	769706.0
YBR280C	773215.0
YBR281C	776144.0
YBR282W	776697.0
YBR283C	779054.0
YBR284W	779723.0
YBR286W	783185.0
YBR287W	785036.0
YBR288C	788006.0
YBR289W	788143.0
YBR290W	791135.0
YBR291C	793203.0
YBR293W	795260.0
YBR294W	797687.0
YBR295W	801388.0
YBR296C	807155.0
YBR297W	809049.0
YCL001W	106221.0
YCL002C	106043.0
YCL004W	103358.0
YCL005W	102306.0
YCL008C	101195.0
YCL009C	99905.0
YCL010C	98693.0
YCL011C	97708.0
YCL012C	96145.0
YCL014W	90497.0
YCL016C	90114.0
YCL017C	88692.0
YCL018W	85612.0
YCL021W-A	83839.0
YCL024W	79737.0
YCL025C	78585.0
YCL026C-A	76049.0
YCL026C-B	74658.0
YCL028W	70750.0
YCL029C	70603.0
YCL030C	69025.0
YCL031C	66233.0
YCL032W	64020.0
YCL033C	63925.0
YCL034W	62257.0
YCL035C	61865.0
YCL038C	57243.0
YCL039W	53255.0
YCL040W	51424.0
YCL043C	50892.0
YCL044C	49026.0
YCL045C	47552.0
YCL047C	45062.0
YCL048W	42713.0
YCL048W-A	42026.0
YCL049C	41351.0
YCL050C	39434.0
YCL051W	36154.0
YCL052C	35994.0
YCL054W	32001.0
YCL055W	28462.0
YCL056C	27941.0
YCL057C-A	24920.0
YCL057W	25339.0
YCL058W-A	24131.0
YCL059C	23973.0
YCL061C	22741.0
YCL063W	17818.0
YCL064C	17505.0
YCL066W	13809.0
YCL067C	13594.0
YCR002C	112728.0
YCR003W	112923.0
YCR004C	114681.0
YCR005C	116708.0
YCR007C	120771.0
YCR008W	122080.0
YCR009C	125587.0
YCR010C	127226.0
YCR011C	130995.0
YCR012W	131696.0
YCR014C	134946.0
YCR015C	136182.0
YCR016W	137698.0
YCR017C	141757.0
YCR019W	152810.0
YCR020C	154807.0
YCR020W-B	155406.0
YCR021C	157325.0
YCR023C	160555.0
YCR024C	162361.0
YCR026C	166524.0
YCR027C	168297.0
YCR028C	171640.0
YCR028C-A	172564.0
YCR033W	191300.0
YCR034W	195599.0
YCR035C	198069.0
YCR036W	198313.0
YCR037C	202262.0
YCR042C	210350.0
YCR043C	211846.0
YCR044C	213100.0
YCR045C	214810.0
YCR046C	215575.0
YCR047C	216805.0
YCR048W	217055.0
YCR051W	219213.0
YCR052W	220112.0
YCR053W	221806.0
YCR054C	225267.0
YCR059C	229393.0
YCR060W	229540.0
YCR061W	230701.0
YCR063W	233787.0
YCR065W	234612.0
YCR066W	236942.0
YCR067C	242017.0
YCR068W	242634.0
YCR069W	244505.0
YCR071C	246154.0
YCR072C	247960.0
YCR073C	252222.0
YCR073W-A	252519.0
YCR075C	254439.0
YCR075W-A	254537.0
YCR076C	255633.0
YCR077C	258241.0
YCR079W	258352.0
YCR081W	259928.0
YCR082W	264405.0
YCR083W	265140.0
YCR084C	268271.0
YCR086W	268936.0
YCR087C-A	270097.0
YCR088W	270616.0
YCR089W	272732.0
YCR090C	279216.0
YCR091W	280661.0
YCR093W	286403.0
YCR094W	293018.0
YCR095C	295615.0
YCR106W	23540.0
YDL001W	458941.0
YDL002C	458698.0
YDL003W	455591.0
YDL004W	454004.0
YDL005C	453351.0
YDL006W	450612.0
YDL007C-A	447918.0
YDL007W	449038.0
YDL008W	444681.0
YDL010W	443506.0
YDL012C	442740.0
YDL013W	440138.0
YDL014W	438429.0
YDL015C	438196.0
YDL017W	435317.0
YDL018C	434781.0
YDL019C	432930.0
YDL020C	428156.0
YDL021W	425122.0
YDL022W	422966.0
YDL024C	421074.0
YDL025C	418611.0
YDL027C	416200.0
YDL028C	414677.0
YDL029W	410517.0
YDL030W	408668.0
YDL031W	405375.0
YDL033C	405170.0
YDL035C	403552.0
YDL040C	393535.0
YDL042C	390568.0
YDL043C	388581.0
YDL044C	387367.0
YDL045C	385797.0
YDL045W-A	384257.0
YDL046W	383253.0
YDL047W	381623.0
YDL048C	380320.0
YDL049C	377997.0
YDL051W	375988.0
YDL052C	375694.0
YDL053C	374321.0
YDL054C	373423.0
YDL055C	368967.0
YDL056W	364825.0
YDL057W	363458.0
YDL058W	357653.0
YDL059C	357037.0
YDL060W	353653.0
YDL061C	352873.0
YDL063C	352292.0
YDL064W	349515.0
YDL065C	349367.0
YDL066W	346883.0
YDL067C	346518.0
YDL069C	346019.0
YDL070W	343068.0
YDL072C	342586.0
YDL073W	338505.0
YDL074C	338294.0
YDL075W	334277.0
YDL076C	333754.0
YDL077C	332387.0
YDL078C	328538.0
YDL079C	326905.0
YDL080C	324583.0
YDL081C	322283.0
YDL082W	320451.0
YDL083C	319914.0
YDL084W	317164.0
YDL085C-A	314823.0
YDL085W	315274.0
YDL086W	313504.0
YDL087C	313111.0
YDL088C	312226.0
YDL090C	308432.0
YDL091C	306943.0
YDL092W	304854.0
YDL093W	301958.0
YDL095W	299126.0
YDL097C	298824.0
YDL098C	297270.0
YDL099W	295460.0
YDL100C	295302.0
YDL101C	293964.0
YDL102W	288885.0
YDL103C	288748.0
YDL104C	286989.0
YDL105W	284433.0
YDL106C	284053.0
YDL107W	280991.0
YDL108W	279757.0
YDL109C	279309.0
YDL110C	277112.0
YDL111C	276261.0
YDL112W	270926.0
YDL113C	270709.0
YDL114W	267632.0
YDL115C	267259.0
YDL116W	263616.0
YDL117W	260376.0
YDL119C	259757.0
YDL120W	257936.0
YDL121C	257686.0
YDL123W	253476.0
YDL124W	252280.0
YDL125C	251684.0
YDL126C	250806.0
YDL127W	246972.0
YDL128W	244636.0
YDL129W	243020.0
YDL130W	241979.0
YDL130W-A	241251.0
YDL131W	239456.0
YDL132W	236128.0
YDL133W	234416.0
YDL134C	232933.0
YDL135C	231466.0
YDL136W	229668.0
YDL137W	228609.0
YDL138W	225308.0
YDL139C	224214.0
YDL141W	214952.0
YDL142C	214783.0
YDL143W	212110.0
YDL144C	211898.0
YDL145C	210580.0
YDL146W	204710.0
YDL147W	203032.0
YDL149W	197035.0
YDL150W	195399.0
YDL153C	195201.0
YDL154W	190480.0
YDL155W	188801.0
YDL157C	186784.0
YDL159W	184596.0
YDL160C	184375.0
YDL160C-A	181795.0
YDL161W	179857.0
YDL164C	179465.0
YDL165W	176400.0
YDL166C	176257.0
YDL167C	175369.0
YDL168W	171730.0
YDL169C	170894.0
YDL170W	168456.0
YDL171C	167818.0
YDL173W	160324.0
YDL174C	159788.0
YDL175C	157716.0
YDL176W	154134.0
YDL177C	153959.0
YDL178W	151671.0
YDL179W	150392.0
YDL180W	148013.0
YDL181W	147347.0
YDL182W	145647.0
YDL183C	144146.0
YDL185W	140298.0
YDL186W	139219.0
YDL188C	138791.0
YDL189W	135598.0
YDL190C	135396.0
YDL191W	131236.0
YDL192W	129894.0
YDL193W	128181.0
YDL194W	124949.0
YDL195W	120662.0
YDL197C	120082.0
YDL198C	118239.0
YDL199C	116981.0
YDL200C	114674.0
YDL201W	113056.0
YDL202W	111994.0
YDL203C	111702.0
YDL204W	108162.0
YDL205C	107515.0
YDL206W	103586.0
YDL207W	101782.0
YDL208W	101037.0
YDL209C	100819.0
YDL210W	97783.0
YDL211C	93722.0
YDL212W	91624.0
YDL213C	91217.0
YDL214C	89916.0
YDL215C	87208.0
YDL217C	82017.0
YDL219W	78460.0
YDL220C	78302.0
YDL222C	75161.0
YDL223C	73770.0
YDL224C	69971.0
YDL225W	65656.0
YDL226C	65457.0
YDL229W	57297.0
YDL230W	55931.0
YDL231C	55619.0
YDL233W	50034.0
YDL234C	49879.0
YDL235C	47299.0
YDL236W	45521.0
YDL237W	43897.0
YDL238C	43738.0
YDL239C	42051.0
YDL240W	35890.0
YDL246C	23352.0
YDL247W	19217.0
YDR001C	463742.0
YDR002W	464071.0
YDR003W	465138.0
YDR004W	466276.0
YDR005C	469272.0
YDR006C	472445.0
YDR007W	472693.0
YDR011W	476981.0
YDR012W	482878.0
YDR013W	484214.0
YDR014W	485068.0
YDR014W-A	488866.0
YDR016C	489880.0
YDR017C	493370.0
YDR018C	494962.0
YDR019C	496465.0
YDR020C	497629.0
YDR021W	497806.0
YDR022C	499770.0
YDR023W	500554.0
YDR025W	502571.0
YDR026C	505488.0
YDR027C	508510.0
YDR030C	514347.0
YDR031W	514531.0
YDR032C	515820.0
YDR033W	519136.0
YDR034C	523314.0
YDR035W	527234.0
YDR036C	530203.0
YDR037W	530917.0
YDR040C	536406.0
YDR041W	537541.0
YDR042C	539162.0
YDR043C	541344.0
YDR044W	544249.0
YDR046C	548323.0
YDR047W	549386.0
YDR049W	550868.0
YDR050C	554153.0
YDR051C	555757.0
YDR052C	558431.0
YDR054C	560149.0
YDR055W	561113.0
YDR056C	563342.0
YDR057W	563534.0
YDR058C	566362.0
YDR059C	567432.0
YDR060W	568213.0
YDR061W	571752.0
YDR062W	574059.0
YDR063W	576237.0
YDR064W	577067.0
YDR065W	578292.0
YDR066C	580281.0
YDR067C	581160.0
YDR068W	581314.0
YDR069C	585447.0
YDR070C	586106.0
YDR071C	587132.0
YDR072C	589137.0
YDR073W	590039.0
YDR074W	591429.0
YDR075W	594612.0
YDR076W	596047.0
YDR077W	598385.0
YDR078C	600477.0
YDR079C-A	601435.0
YDR079W	600624.0
YDR080W	601567.0
YDR081C	607768.0
YDR082W	607949.0
YDR084C	611672.0
YDR085C	613921.0
YDR086C	614810.0
YDR087C	615936.0
YDR088C	617448.0
YDR089W	619535.0
YDR090C	623704.0
YDR091C	626198.0
YDR093W	628473.0
YDR096W	634331.0
YDR097C	641384.0
YDR098C	642434.0
YDR099W	645044.0
YDR100W	646485.0
YDR101C	649006.0
YDR104C	656467.0
YDR105C	658327.0
YDR107C	662207.0
YDR108W	662372.0
YDR109C	666817.0
YDR110W	667206.0
YDR111C	670913.0
YDR113C	672842.0
YDR115W	673266.0
YDR116C	674753.0
YDR117C	676830.0
YDR118W	677014.0
YDR119W	679295.0
YDR119W-A	682118.0
YDR121W	684614.0
YDR122W	685574.0
YDR123C	690585.0
YDR124W	691424.0
YDR126W	694393.0
YDR127W	695572.0
YDR128W	700669.0
YDR129C	706590.0
YDR130C	707810.0
YDR131C	709726.0
YDR132C	711585.0
YDR135C	718784.0
YDR137W	719333.0
YDR138W	721745.0
YDR140W	725305.0
YDR141C	731210.0
YDR142C	732930.0
YDR143C	735175.0
YDR144C	737397.0
YDR145W	737836.0
YDR146C	742072.0
YDR147W	742749.0
YDR148C	746376.0
YDR150W	746734.0
YDR151C	755331.0
YDR152W	755742.0
YDR153C	758165.0
YDR155C	759098.0
YDR156W	759536.0
YDR159W	761839.0
YDR160W	766044.0
YDR161W	769019.0
YDR162C	771256.0
YDR163W	771383.0
YDR164C	774280.0
YDR165W	774857.0
YDR166C	779317.0
YDR167W	779437.0
YDR168W	780311.0
YDR169C	784020.0
YDR170C	792449.0
YDR171W	794708.0
YDR172W	796440.0
YDR173C	799882.0
YDR174W	800273.0
YDR175C	802378.0
YDR176W	802596.0
YDR177W	804948.0
YDR178W	806021.0
YDR179C	807404.0
YDR179W-A	807513.0
YDR180W	809326.0
YDR181C	815575.0
YDR182W	815732.0
YDR183W	817730.0
YDR185C	820777.0
YDR186C	823737.0
YDR188W	824562.0
YDR189W	826558.0
YDR190C	830240.0
YDR191W	830521.0
YDR192C	833106.0
YDR194C	836170.0
YDR195W	836560.0
YDR196C	839213.0
YDR197W	839393.0
YDR198C	842195.0
YDR200C	844355.0
YDR201W	844505.0
YDR202C	846181.0
YDR204W	846322.0
YDR205W	847530.0
YDR206W	849913.0
YDR207C	855787.0
YDR208W	856295.0
YDR211W	860991.0
YDR212W	863488.0
YDR213W	865858.0
YDR214W	869086.0
YDR216W	870863.0
YDR217C	879866.0
YDR218C	881449.0
YDR219C	883387.0
YDR221W	883625.0
YDR222W	886344.0
YDR223W	888136.0
YDR224C	891071.0
YDR225W	891782.0
YDR226W	892752.0
YDR227W	893780.0
YDR228C	900225.0
YDR229W	901027.0
YDR231C	903278.0
YDR232W	903774.0
YDR233C	906772.0
YDR234W	907421.0
YDR235W	909840.0
YDR236C	912253.0
YDR237W	912809.0
YDR238C	917185.0
YDR239C	919783.0
YDR240C	921510.0
YDR242W	922777.0
YDR243C	926308.0
YDR244W	926530.0
YDR245W	928709.0
YDR246W	930245.0
YDR247W	931649.0
YDR248C	934391.0
YDR249C	935836.0
YDR251W	936302.0
YDR252W	939398.0
YDR253C	940726.0
YDR254W	941027.0
YDR255C	943871.0
YDR256C	945750.0
YDR257C	947503.0
YDR258C	950302.0
YDR259C	951989.0
YDR260C	953297.0
YDR261C	955296.0
YDR262W	965497.0
YDR263C	968006.0
YDR264C	970802.0
YDR265W	971193.0
YDR266C	974612.0
YDR267C	975944.0
YDR268W	976333.0
YDR270W	977969.0
YDR272W	981326.0
YDR273W	982508.0
YDR275W	984570.0
YDR276C	986099.0
YDR277C	988283.0
YDR279W	991743.0
YDR280W	993048.0
YDR281C	994848.0
YDR282C	996860.0
YDR283C	1002366.0
YDR284C	1003799.0
YDR285W	1004375.0
YDR286C	1007674.0
YDR287W	1008061.0
YDR288W	1009247.0
YDR289C	1011627.0
YDR291W	1011799.0
YDR292C	1017235.0
YDR293C	1021535.0
YDR294C	1024353.0
YDR295C	1027002.0
YDR296W	1027251.0
YDR297W	1028508.0
YDR298C	1031057.0
YDR300C	1034918.0
YDR301W	1035368.0
YDR302W	1039763.0
YDR303C	1043573.0
YDR304C	1044661.0
YDR306C	1047299.0
YDR307W	1047888.0
YDR308C	1050566.0
YDR309C	1052453.0
YDR310C	1056665.0
YDR311W	1057086.0
YDR312W	1059594.0
YDR313C	1062184.0
YDR314C	1064605.0
YDR315C	1065632.0
YDR316W	1065785.0
YDR317W	1069688.0
YDR318W	1071271.0
YDR319C	1073432.0
YDR320C	1075633.0
YDR321W	1076194.0
YDR322C-A	1079802.0
YDR322W	1078086.0
YDR323C	1081561.0
YDR325W	1084613.0
YDR326C	1092630.0
YDR328C	1093573.0
YDR329C	1095132.0
YDR330W	1095328.0
YDR331W	1097082.0
YDR332W	1098491.0
YDR333C	1102980.0
YDR334W	1103282.0
YDR335W	1108325.0
YDR336W	1112583.0
YDR337W	1113784.0
YDR338C	1117040.0
YDR339C	1118060.0
YDR341C	1127166.0
YDR345C	1132843.0
YDR346C	1136953.0
YDR347W	1137251.0
YDR348C	1140203.0
YDR349C	1142410.0
YDR350C	1146340.0
YDR351W	1146583.0
YDR352W	1149751.0
YDR353W	1151389.0
YDR354W	1152759.0
YDR356W	1154218.0
YDR357C	1157696.0
YDR358W	1158160.0
YDR359C	1163334.0
YDR361C	1164432.0
YDR362C	1166943.0
YDR363W	1167143.0
YDR363W-A	1170242.0
YDR364C	1172369.0
YDR365C	1174589.0
YDR367W	1175005.0
YDR368W	1176067.0
YDR369C	1179826.0
YDR370C	1181335.0
YDR371W	1181588.0
YDR372C	1184635.0
YDR373W	1184929.0
YDR374C	1186710.0
YDR374W-A	1186944.0
YDR375C	1188760.0
YDR376W	1188967.0
YDR377W	1190752.0
YDR378C	1191833.0
YDR379C-A	1195728.0
YDR379W	1192254.0
YDR380W	1196314.0
YDR381C-A	1201059.0
YDR382W	1201605.0
YDR383C	1202897.0
YDR384C	1204288.0
YDR385W	1205380.0
YDR386W	1208249.0
YDR387C	1212151.0
YDR388W	1212319.0
YDR390C	1219030.0
YDR391C	1220224.0
YDR392W	1220812.0
YDR393W	1222032.0
YDR394W	1223734.0
YDR395W	1225366.0
YDR397C	1229110.0
YDR398W	1229594.0
YDR399W	1232157.0
YDR400W	1233154.0
YDR404C	1239522.0
YDR405W	1239769.0
YDR406W	1241240.0
YDR407C	1250186.0
YDR408C	1251073.0
YDR410C	1255325.0
YDR411C	1256615.0
YDR412W	1256797.0
YDR414C	1259060.0
YDR415C	1260393.0
YDR416W	1260523.0
YDR418W	1263759.0
YDR419W	1265343.0
YDR420W	1268149.0
YDR421W	1273587.0
YDR422C	1279458.0
YDR424C	1281496.0
YDR425W	1281643.0
YDR427W	1283804.0
YDR428C	1285903.0
YDR429C	1286949.0
YDR430C	1290183.0
YDR432W	1290386.0
YDR434W	1292773.0
YDR435C	1295613.0
YDR436W	1296339.0
YDR437W	1298937.0
YDR438W	1299862.0
YDR439W	1301250.0
YDR440W	1304057.0
YDR441C	1306870.0
YDR443C	1311639.0
YDR444W	1311859.0
YDR446W	1315023.0
YDR448W	1317343.0
YDR449C	1320254.0
YDR450W	1321207.0
YDR451C	1323554.0
YDR452W	1324039.0
YDR453C	1327040.0
YDR454C	1328153.0
YDR456W	1328752.0
YDR457W	1330986.0
YDR458C	1343406.0
YDR459C	1344850.0
YDR460W	1344984.0
YDR461C-A	1347099.0
YDR462W	1347340.0
YDR463W	1348096.0
YDR465C	1355942.0
YDR466W	1356332.0
YDR468C	1360119.0
YDR469W	1360299.0
YDR470C	1362626.0
YDR471W	1363062.0
YDR472W	1364585.0
YDR473C	1367250.0
YDR475C	1371437.0
YDR476C	1372472.0
YDR477W	1373637.0
YDR478W	1375883.0
YDR479C	1378252.0
YDR480W	1378678.0
YDR481C	1381624.0
YDR482C	1382202.0
YDR483W	1382452.0
YDR484W	1384055.0
YDR485C	1388575.0
YDR486C	1389454.0
YDR487C	1390364.0
YDR488C	1392123.0
YDR489W	1392326.0
YDR490C	1395690.0
YDR492W	1396107.0
YDR493W	1397453.0
YDR494W	1398203.0
YDR495C	1402538.0
YDR497C	1406881.0
YDR498C	1408368.0
YDR499W	1409309.0
YDR501W	1412798.0
YDR502C	1415983.0
YDR503C	1417376.0
YDR505C	1420846.0
YDR506C	1423056.0
YDR507C	1427403.0
YDR508C	1429981.0
YDR510W	1430812.0
YDR511W	1431468.0
YDR512C	1432297.0
YDR513W	1432494.0
YDR514C	1434561.0
YDR515W	1434894.0
YDR516C	1438029.0
YDR517W	1438663.0
YDR518W	1440110.0
YDR519W	1441904.0
YDR520C	1445010.0
YDR523C	1448816.0
YDR524C	1450577.0
YDR524C-B	1451361.0
YDR527W	1452516.0
YDR529C	1458090.0
YDR530C	1459283.0
YDR531W	1459690.0
YDR532C	1462070.0
YDR533C	1463721.0
YDR536W	1469105.0
YDR541C	1482249.0
YEL001C	170166.0
YEL002C	169213.0
YEL004W	166068.0
YEL005C	165922.0
YEL006W	163419.0
YEL007W	160784.0
YEL009C	158912.0
YEL011W	152557.0
YEL012W	151360.0
YEL013W	148040.0
YEL015W	146063.0
YEL016C	145891.0
YEL017W	143090.0
YEL018W	140923.0
YEL019C	140783.0
YEL020C	139840.0
YEL020W-A	135857.0
YEL021W	134856.0
YEL022W	130077.0
YEL023C	129288.0
YEL024W	125918.0
YEL026W	120570.0
YEL027W	119422.0
YEL029C	116614.0
YEL031W	108962.0
YEL032W	105592.0
YEL034W	104372.0
YEL035C	104511.0
YEL036C	103447.0
YEL037C	101537.0
YEL038W	99239.0
YEL039C	98858.0
YEL040W	90865.0
